pkts,bytes,dur,average_dur,stddev_dur,total_dur,min_dur,max_dur,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack
9,822,28.73667,0.257266,0.057022,0.771799,0.176886,0.30306500000000003,6,3,642,180,0.27839,0.173994,0.069597,67680,67680,658,658,658,658,0.229699,0.229699,100,100,0.313189,0.229699,601,601,1
5,582,13.994299,2.3833990000000003,2.1734880000000003,4.766799,0.209912,4.5568870000000015,4,1,522,60,0.285831,0.214373,0.0,50186,50186,415,415,415,415,0.296437,0.296437,100,100,0.357288,0.296437,334,334,1
5,770,14.716307999999998,2.612722,1.886986,7.838166,0.0,4.389547,5,0,770,0,0.271807,0.271807,0.0,77000,77000,500,500,500,500,0.339489,0.339489,100,100,0.33975900000000003,0.339489,500,500,1
15,900,13.968223000000002,3.988406,0.814952,11.965218,2.98867,4.984878,15,0,900,0,1.002275,1.002275,0.0,68400,78480,1140,1308,1308,1308,1.07387,0.965268,100,76,1.07387,0.965268,1308,1140,1
6,924,16.983173,3.3733120000000003,0.267768,10.119937,3.004567,3.632311,6,0,924,0,0.29440900000000003,0.29440900000000003,0.0,96000,96000,660,660,660,660,0.388619,0.388619,100,100,0.353291,0.388619,420,420,1
14,840,15.510851,4.339412,0.466828,13.018236,3.993839,4.99936,14,0,840,0,0.838123,0.838123,0.0,81600,81600,1360,1360,1360,1360,0.876806,0.876806,100,100,0.902594,0.876806,1360,1360,1
8,480,14.267079,3.402828,0.968641,10.208483,2.033106,4.104862000000002,8,0,480,0,0.49064,0.49064,0.0,48000,48000,800,800,800,800,0.560776,0.560776,100,100,0.5607310000000001,0.560776,800,800,1
6,736,38.000916,0.90863,1.096945,2.72589,0.0,2.451855,5,1,676,60,0.131576,0.105261,0.0,69760,69760,536,536,536,536,0.14110599999999998,0.14110599999999998,100,100,0.157891,0.14110599999999998,408,408,1
15,900,14.544807,4.176963,1.11321,12.53089,2.602907,4.988777,15,0,900,0,0.962543,0.962543,0.0,90000,90000,1500,1500,1500,1500,1.03115,1.03115,100,100,1.0313,1.03115,1500,1500,1
13,780,14.241379,3.99666,0.004701,11.989982,3.991826,4.002781,13,0,780,0,0.842615,0.842615,0.0,11700,62700,195,1045,1045,1045,0.912833,0.7133510000000001,100,15,0.912833,0.7133510000000001,1045,195,1
6,736,12.0628,4.05114,0.014625999999999997,8.10228,4.036514,4.065766,5,1,676,60,0.414497,0.331598,0.0,49440,60990,354,429,429,429,0.391128,0.339546,100,75,0.497397,0.339546,162,162,1
15,900,14.370118,4.118796,1.195805,12.356389,2.427919,4.98923,15,0,900,0,0.974244,0.974244,0.0,90000,90000,1500,1500,1500,1500,1.04282,1.04282,100,100,1.04383,1.04282,1500,1500,1
7,420,12.235364,2.720007,1.923358,8.160021,0.0,4.091528,7,0,420,0,0.490382,0.490382,0.0,24360,49560,406,826,826,826,0.5722659999999999,0.6707609999999999,100,58,0.572112,0.6707609999999999,826,406,1
4,616,11.21259,3.732529,0.053369000000000014,7.465057000000002,3.679151,3.785906,4,0,616,0,0.267556,0.267556,0.0,30800,69300,200,450,450,450,0.356903,0.381567,100,50,0.356742,0.381567,450,200,1
6,360,12.449071,2.789489,1.975225,8.368464999999999,0.0,4.312049,6,0,360,0,0.401636,0.401636,0.0,36000,36000,600,600,600,600,0.481818,0.481818,100,100,0.4819640000000001,0.481818,600,600,1
5,770,12.424067,2.035151,1.439159,6.105453,0.0,3.072433,5,0,770,0,0.321956,0.321956,0.0,25410,66682,165,433,433,433,0.402274,0.373684,100,33,0.402445,0.373684,433,165,1
14,840,15.506687,4.33934,0.46317,13.018021,3.993361,4.99401,14,0,840,0,0.838348,0.838348,0.0,84000,84000,1400,1400,1400,1400,0.902842,0.902842,100,100,0.902836,0.902842,1400,1400,1
5,770,12.905469,2.127581,1.5156459999999998,6.382742,0.0,3.416811,5,0,770,0,0.309946,0.309946,0.0,57750,73150,375,475,475,475,0.387432,0.381402,100,75,0.387433,0.381402,475,375,1
5,770,12.590348,2.146309,1.521103,6.438926,0.0,3.344568,5,0,770,0,0.317704,0.317704,0.0,80720,80720,562,562,562,562,0.446391,0.446391,100,100,0.39713,0.446391,345,345,1
2,308,10.592933,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.094403,0.094403,0.0,26180,30800,170,200,200,200,0.188951,0.191124,100,85,0.188805,0.191124,200,170,1
5,582,14.69444,1.476532,2.088132,4.429596,0.0,4.429596,4,1,522,60,0.272212,0.204159,0.0,42372,77868,396,668,668,668,0.408487,0.431967,100,66,0.340265,0.431967,668,396,1
3,274,0.265574,0.265574,0.0,0.265574,0.265574,0.265574,2,1,214,60,7.530858,3.765429,0.0,25480,25480,268,268,268,268,11.5558,11.5558,100,100,11.2963,11.5558,252,252,1
7,420,12.133335,2.682991,1.897161,8.048973,0.0,4.025844,7,0,420,0,0.494505,0.494505,0.0,40740,42720,679,712,712,712,0.577155,0.584761,100,97,0.576923,0.584761,712,679,1
3,462,14.103809,2.3027740000000003,2.3027740000000003,4.6055480000000015,0.0,4.6055480000000015,3,0,462,0,0.141806,0.141806,0.0,33196,45180,218,330,330,330,0.214738,0.253966,100,72,0.212709,0.253966,210,210,1
8,856,12.229075,4.112634,0.061749,8.225267,4.0509010000000005,4.174367,6,2,736,120,0.5724060000000001,0.408862,0.124151,76720,76720,652,652,652,652,0.536133,0.536133,100,100,0.654179,0.536133,532,532,1
8,480,14.200016,3.387194,0.951339,10.161582,2.041804,4.063957,8,0,480,0,0.492957,0.492957,0.0,48000,48000,800,800,800,800,0.563533,0.563533,100,100,0.56338,0.563533,800,800,1
13,780,14.394096,4.02562,0.045756,12.076861,3.9864,4.089814,13,0,780,0,0.833675,0.833675,0.0,17940,64140,299,1069,1069,1069,0.903148,0.72325,100,23,0.903148,0.72325,1069,299,1
5,770,12.095815,2.002321,1.415875,6.006964,0.0,3.0127490000000003,5,0,770,0,0.330693,0.330693,0.0,26180,77000,170,500,500,500,0.413366,0.372439,100,34,0.413366,0.372439,500,170,1
7,420,14.264139000000002,2.721609,0.977991,8.164826,2.026879,4.104692,7,0,420,0,0.420635,0.420635,0.0,26460,59760,441,996,996,996,0.490741,0.70391,100,63,0.490741,0.70391,996,441,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,10010,15400,65,100,100,100,0.0,0.0,100,65,0.0,0.0,100,65,1
7,420,14.840798,3.578498,0.73051,10.735495,2.546135,4.128414,7,0,420,0,0.404291,0.404291,0.0,42000,42000,700,700,700,700,0.4713100000000001,0.4713100000000001,100,100,0.471673,0.4713100000000001,700,700,1
6,736,37.213207,0.836779,1.183384,2.510336,0.0,2.510336,5,1,676,60,0.13436099999999998,0.10748900000000003,0.0,63984,75760,540,636,636,636,0.17275,0.167941,100,84,0.161233,0.167941,540,540,1
4,616,10.608369,3.531207,0.111064,7.062413,3.420139,3.642274,4,0,616,0,0.282796,0.282796,0.0,61600,61600,400,400,400,400,0.377301,0.377301,100,100,0.377061,0.377301,400,400,1
6,736,14.573160000000001,2.762705,1.9554639999999999,8.288115,0.0,4.250599,5,1,676,60,0.343096,0.27447699999999997,0.0,14136,81784,104,586,586,586,0.339841,0.370931,100,21,0.41171599999999997,0.370931,322,60,1
4,616,11.214443,3.667841,0.005736,7.335682,3.662182,3.6735,4,0,616,0,0.267512,0.267512,0.0,52360,63910,340,415,415,415,0.356731,0.365268,100,85,0.356683,0.365268,415,340,1
6,736,11.151734,3.796592,0.022216,7.593184,3.774376,3.818808,5,1,676,60,0.448361,0.358689,0.0,44408,67960,314,506,506,506,0.414076,0.45833,100,68,0.538033,0.45833,318,126,1
8,480,14.196997,3.3818269999999995,0.948923,10.145482,2.039849,4.054403,8,0,480,0,0.493062,0.493062,0.0,22080,48000,368,800,800,800,0.563499,0.56434,100,46,0.563499,0.56434,800,368,1
5,300,8.131089999999999,3.050093,1.030855,6.100187,2.019238,4.080949,5,0,300,0,0.491939,0.491939,0.0,34560,34560,576,576,576,576,0.594717,0.594717,100,100,0.614924,0.594717,576,576,1
15,900,13.822228,3.938681,1.460165,11.816042,1.873913,4.9969800000000015,15,0,900,0,1.012861,1.012861,0.0,90000,90000,1500,1500,1500,1500,1.08521,1.08521,100,100,1.08521,1.08521,1500,1500,1
7,890,14.971543,2.740913,1.853556,8.222739,0.187396,4.530673,6,1,830,60,0.40076,0.333967,0.0,80840,80840,564,564,564,564,0.379894,0.379894,100,100,0.467554,0.379894,224,224,1
6,736,44.380985,0.063915,0.110704,0.25566,0.0,0.25566,5,1,676,60,0.11266099999999997,0.090129,0.0,23552,72640,192,584,584,584,0.135193,0.157809,100,32,0.135193,0.157809,380,192,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,8624,15400,56,100,100,100,0.0,0.0,100,56,0.0,0.0,100,56,1
11,660,13.821391,3.690615,0.644183,11.071845,2.779749,4.160117,11,0,660,0,0.7235159999999999,0.7235159999999999,0.0,63360,65280,1056,1088,1088,1088,0.795868,0.7858430000000001,100,96,0.795868,0.7858430000000001,1088,1056,1
15,900,13.662973999999998,3.904894,1.366759,11.714684,1.972005,4.872216000000001,15,0,900,0,1.024667,1.024667,0.0,90000,90000,1500,1500,1500,1500,1.09786,1.09786,100,100,1.09786,1.09786,1500,1500,1
5,582,28.918821,0.097167,0.137414,0.2915,0.0,0.2915,4,1,522,60,0.138318,0.103739,0.0,48138,69348,431,620,620,620,0.189418,0.199917,100,79,0.172898,0.199917,620,431,1
4,428,10.251223,0.094805,0.094805,0.189609,0.0,0.189609,3,1,368,60,0.292648,0.195099,0.0,11984,34160,112,256,256,256,0.389735,0.224863,100,28,0.390197,0.224863,112,112,1
7,702,14.337434,1.403524,1.857339,4.210573,0.0,4.028084,5,2,582,120,0.4184850000000001,0.27899,0.096999,63000,63000,580,580,580,580,0.404487,0.404487,100,100,0.488232,0.404487,580,580,1
7,890,13.845679999999998,2.431855,1.720145,7.295565,0.0,3.701734,6,1,830,60,0.433348,0.361123,0.0,88760,88760,696,696,696,696,0.502668,0.502668,100,100,0.5055729999999999,0.502668,686,686,1
6,736,14.694797,1.226751,1.7348869999999998,3.680252,0.0,3.680252,5,1,676,60,0.340256,0.27220500000000003,0.0,69160,69160,526,526,526,526,0.357949,0.357949,100,100,0.408308,0.357949,378,378,1
5,582,14.274708,2.3961,2.206962,4.7922,0.189138,4.603062,4,1,522,60,0.280216,0.210162,0.0,41424,53408,352,464,464,464,0.342487,0.354089,100,72,0.35027,0.354089,452,340,1
13,780,12.931511,3.635893,1.872346,10.90768,0.98811,4.981048,13,0,780,0,0.927966,0.927966,0.0,79200,79200,1320,1320,1320,1320,1.02076,1.02076,100,100,1.0053,1.02076,1320,1320,1
14,840,15.488562,4.340209,0.454459,13.020628,3.988734,4.981936,14,0,840,0,0.8393290000000001,0.8393290000000001,0.0,77280,82080,1288,1368,1368,1368,0.903893,0.8853270000000001,100,92,0.903893,0.8853270000000001,1368,1288,1
6,736,9.46687,3.318667,0.106395,6.637335,3.212273,3.425062,5,1,676,60,0.528158,0.422526,0.0,67720,67720,502,502,502,502,0.530208,0.530208,100,100,0.633789,0.530208,306,306,1
11,660,13.810054,3.687677,0.646297,11.063032000000002,2.774027,4.166426,11,0,660,0,0.72411,0.72411,0.0,38940,75840,649,1264,1264,1264,0.796521,0.911352,100,59,0.796521,0.911352,1264,649,1
6,360,12.769171,2.8965400000000003,2.061618,8.689621,0.0,4.632807,6,0,360,0,0.391568,0.391568,0.0,36000,36000,600,600,600,600,0.469923,0.469923,100,100,0.469882,0.469923,600,600,1
10,600,14.761059,3.888735,0.34833800000000004,11.666203,3.39615,4.140408,10,0,600,0,0.609712,0.609712,0.0,36600,50640,610,844,844,844,0.677539,0.598213,100,61,0.677458,0.598213,844,610,1
7,890,13.064665,2.2032,1.443291,6.609599,0.175039,3.416171,6,1,830,60,0.459254,0.382712,0.0,54290,95006,427,739,739,739,0.535795,0.5358729999999999,100,61,0.535796,0.5358729999999999,739,427,1
5,770,15.740418,2.62617,1.858851,7.878511,0.0,4.041303,5,0,770,0,0.254123,0.254123,0.0,77000,77000,500,500,500,500,0.317695,0.317695,100,100,0.317654,0.317695,500,500,1
13,780,12.663207,3.249101,2.2974650000000003,9.747304,0.0,4.878319,13,0,780,0,0.947627,0.947627,0.0,75600,79800,1260,1330,1330,1330,1.06757,1.02183,100,90,1.0266,1.02183,1330,1260,1
7,420,12.226538,2.7179830000000003,1.921937,8.153949,0.0,4.090703,7,0,420,0,0.490736,0.490736,0.0,38640,45360,644,756,756,756,0.572595,0.615354,100,92,0.572525,0.615354,756,644,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,5390,43220,35,360,360,360,0.0,0.395955,100,35,0.0,0.395955,35,35,1
7,420,12.37948,2.760246,1.9518,8.280739,0.0,4.148321,7,0,420,0,0.484673,0.484673,0.0,42000,42000,700,700,700,700,0.5653520000000001,0.5653520000000001,100,100,0.5654520000000001,0.5653520000000001,700,700,1
4,616,12.043683,3.940019,0.079862,7.880038000000001,3.860151,4.0198870000000015,4,0,616,0,0.249093,0.249093,0.0,33288,69792,254,618,618,618,0.439374,0.463155,100,48,0.332124,0.463155,68,68,1
4,616,11.91486,3.914052,0.002697,7.828103,3.911187,3.916916000000001,4,0,616,0,0.251786,0.251786,0.0,61600,61600,400,400,400,400,0.335715,0.335715,100,100,0.335715,0.335715,400,400,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,7238,15400,47,100,100,100,0.0,0.0,100,47,0.0,0.0,100,47,1
4,616,11.108021,3.665738,0.075737,7.3314759999999985,3.589995,3.741481,4,0,616,0,0.270075,0.270075,0.0,62360,66980,444,474,474,474,0.420594,0.419617,100,95,0.3601,0.419617,282,252,1
8,480,14.148414,3.371785,0.939791,10.115355,2.042727,4.040079,8,0,480,0,0.494755,0.494755,0.0,48000,48000,800,800,800,800,0.565397,0.565397,100,100,0.565434,0.565397,800,800,1
11,660,13.786128,3.681779,0.645674,11.045337,2.769618,4.174083,11,0,660,0,0.725367,0.725367,0.0,66000,66000,1100,1100,1100,1100,0.797903,0.797903,100,100,0.797904,0.797903,1100,1100,1
8,480,14.198968,3.385599,0.952869,10.156798,2.038043,4.061637,8,0,480,0,0.4929939999999999,0.4929939999999999,0.0,48000,48000,800,800,800,800,0.563379,0.563379,100,100,0.563421,0.563379,800,800,1
10,600,12.34789,3.200689,1.279352,9.602066,1.391428,4.1120410000000005,10,0,600,0,0.728869,0.728869,0.0,60000,60000,1000,1000,1000,1000,0.809855,0.809855,100,100,0.809855,0.809855,1000,1000,1
6,548,12.189366,0.101055,0.06006,0.202109,0.040995,0.161114,4,2,428,120,0.410194,0.246116,0.082039,46080,50840,486,534,534,534,0.444999,0.447893,100,90,0.492232,0.447893,534,486,1
11,660,13.809975,3.688214,0.649662,11.064642999999998,2.769626,4.162887,11,0,660,0,0.724114,0.724114,0.0,44880,73680,748,1228,1228,1228,0.796342,0.88595,100,68,0.7965260000000001,0.88595,1228,748,1
4,428,10.302495,0.0849,0.0849,0.1698,0.0,0.1698,3,1,368,60,0.291192,0.194128,0.0,6848,44840,64,434,434,434,0.388255,0.426764,100,16,0.388255,0.426764,434,64,1
3,274,0.30062,0.30062,0.0,0.30062,0.30062,0.30062,2,1,214,60,6.652917,3.326459,0.0,27400,27400,300,300,300,300,9.79698,9.79698,100,100,9.97938,9.79698,300,300,1
14,840,15.491905,4.33895,0.454975,13.01685,3.987851,4.981459,14,0,840,0,0.839148,0.839148,0.0,84000,84000,1400,1400,1400,1400,0.903704,0.903704,100,100,0.903698,0.903704,1400,1400,1
7,420,12.161832,2.7060000000000004,1.913434,8.117999000000001,0.0,4.063296,7,0,420,0,0.493347,0.493347,0.0,31080,46680,518,778,778,778,0.575571,0.6371829999999999,100,74,0.575571,0.6371829999999999,778,518,1
6,736,38.239857,0.926601,1.111697,2.779803,0.0,2.489839,5,1,676,60,0.130754,0.104603,0.0,39744,93168,324,782,782,782,0.156904,0.187458,100,54,0.156904,0.187458,782,324,1
7,890,12.41888,2.120724,1.5003030000000002,6.362173,0.0,3.238193,6,1,830,60,0.483135,0.402613,0.0,55470,82702,431,653,653,653,0.550892,0.552532,100,63,0.563658,0.552532,628,406,1
2,308,10.564418,0.0,0.0,0.0,0.0,0.0,2,0,308,0,0.094657,0.094657,0.0,41196,48762,414,479,479,479,0.442966,0.42594,100,87,0.189315,0.42594,50,50,1
8,480,14.202113,3.386553,0.951204,10.159659,2.041352,4.061702,8,0,480,0,0.492884,0.492884,0.0,42840,50040,714,834,834,834,0.5464979999999999,0.589058,100,92,0.563296,0.589058,834,714,1
10,600,12.344506,3.199606,1.280972,9.59882,1.388039,4.106736,10,0,600,0,0.729069,0.729069,0.0,60000,60000,1000,1000,1000,1000,0.810158,0.810158,100,100,0.810077,0.810158,1000,1000,1
5,770,12.062253,1.995552,1.411135,5.986656,0.0,3.010128,5,0,770,0,0.331613,0.331613,0.0,38300,85520,278,642,642,642,0.496627,0.507196,100,46,0.414516,0.507196,145,110,1
15,900,13.655760999999998,3.907632,1.372152,11.722897,1.967119,4.880418,15,0,900,0,1.025208,1.025208,0.0,90000,90000,1500,1500,1500,1500,1.09836,1.09836,100,100,1.09844,1.09836,1500,1500,1
9,1010,39.630939,0.093348,0.11896,0.46674,0.0,0.285351,7,2,890,120,0.201862,0.151397,0.025233,108080,108080,1018,1018,1018,1018,0.257361,0.257361,100,100,0.227095,0.257361,1018,1018,1
11,660,13.802493,3.689193,0.643621,11.067579,2.779498,4.170719,11,0,660,0,0.724507,0.724507,0.0,66000,66000,1100,1100,1100,1100,0.797,0.797,100,100,0.7969569999999999,0.797,1100,1100,1
8,480,14.599743,3.5143379999999995,0.773976,10.543015,2.419772,4.0625,8,0,480,0,0.479461,0.479461,0.0,48000,48000,800,800,800,800,0.547694,0.547694,100,100,0.547955,0.547694,800,800,1
3,462,19.553299,2.245939,2.245939,4.491879,0.0,4.491879,3,0,462,0,0.102285,0.102285,0.0,44814,46560,291,306,306,306,0.153427,0.151516,100,97,0.153427,0.151516,291,291,1
10,600,12.42842,3.228154,1.280413,9.684463,1.417775,4.1662870000000005,10,0,600,0,0.724147,0.724147,0.0,60000,60000,1000,1000,1000,1000,0.804583,0.804583,100,100,0.804608,0.804583,1000,1000,1
7,890,43.915806,0.065179,0.130357,0.325893,0.0,0.325893,6,1,830,60,0.136625,0.113854,0.0,88280,88280,688,688,688,688,0.156556,0.156556,100,100,0.159396,0.156556,598,598,1
7,420,12.229403,2.720715,1.923868,8.162144999999999,0.0,4.094597,7,0,420,0,0.490621,0.490621,0.0,42000,42000,700,700,700,700,0.5723659999999999,0.5723659999999999,100,100,0.572391,0.5723659999999999,700,700,1
10,976,10.784262,3.594754,0.043073,10.784262,3.537049,3.640504,7,3,796,180,0.834549,0.556366,0.278646,61024,91986,616,861,861,861,0.8954040000000001,0.769718,100,64,0.927277,0.769718,861,616,1
15,900,13.953502,3.982063,1.414472,11.94619,1.981784,4.998265,15,0,900,0,1.003332,1.003332,0.0,90000,90000,1500,1500,1500,1500,1.07499,1.07499,100,100,1.075,1.07499,1500,1500,1
5,770,13.360451,2.307383,1.631976,6.922149,0.0,3.505845,5,0,770,0,0.299391,0.299391,0.0,85520,85520,642,642,642,642,0.477762,0.477762,100,100,0.374239,0.477762,250,250,1
11,660,13.813209,3.692868,0.64572,11.078603,2.779778,4.1610190000000005,11,0,660,0,0.723945,0.723945,0.0,36960,58080,616,968,968,968,0.796533,0.690896,100,56,0.796339,0.690896,968,616,1
15,900,13.966884,3.989953,0.816746,11.969858,2.989228,4.989836,15,0,900,0,1.002371,1.002371,0.0,90000,90000,1500,1500,1500,1500,1.07397,1.07397,100,100,1.07397,1.07397,1500,1500,1
7,420,12.16682,2.701035,1.90992,8.103104,0.0,4.052298,7,0,420,0,0.493144,0.493144,0.0,21840,42000,364,700,700,700,0.575333,0.5761390000000001,100,52,0.575335,0.5761390000000001,700,364,1
11,660,13.7066,3.653925,0.636035,10.961777,2.754438,4.105772,11,0,660,0,0.729576,0.729576,0.0,61020,61020,1017,1017,1017,1017,0.74203,0.74203,100,100,0.8025329999999999,0.74203,1017,1017,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,12628,17560,82,136,136,136,0.0,28.2478,100,82,0.0,28.2478,82,82,1
5,582,28.485249,0.112863,0.15961199999999998,0.338588,0.0,0.338588,4,1,522,60,0.140424,0.105318,0.0,60840,60840,544,544,544,544,0.190776,0.190776,100,100,0.175529,0.190776,544,544,1
8,480,14.256457,3.403071,0.974171,10.209213,2.025587,4.1122440000000005,8,0,480,0,0.4910060000000001,0.4910060000000001,0.0,13920,77760,232,1296,1296,1296,0.561149,0.922904,100,29,0.561149,0.922904,1296,232,1
5,770,11.994222,2.028846,1.434611,6.086536,0.0,3.043733,5,0,770,0,0.333494,0.333494,0.0,77000,77000,500,500,500,500,0.416744,0.416744,100,100,0.416867,0.416744,500,500,1
6,642,37.155853,1.710648,2.2143200000000003,5.131944,0.0,4.837554,5,1,582,60,0.134568,0.107655,0.0,58500,58500,505,505,505,505,0.179851,0.179851,100,100,0.161482,0.179851,484,484,1
8,480,14.271873,3.394677,1.002816,10.184032,1.977003,4.136786,8,0,480,0,0.490475,0.490475,0.0,48000,48000,800,800,800,800,0.560663,0.560663,100,100,0.560543,0.560663,800,800,1
15,900,13.661468,3.911028,1.367043,11.733086,1.977753,4.884434,15,0,900,0,1.02478,1.02478,0.0,90000,90000,1500,1500,1500,1500,1.0980299999999998,1.0980299999999998,100,100,1.09798,1.0980299999999998,1500,1500,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,13706,15400,89,100,100,100,0.0,0.0,100,89,0.0,0.0,100,89,1
1,154,0.0,0.0,0.0,0.0,0.0,0.0,1,0,154,0,0.0,0.0,0.0,10626,15400,69,100,100,100,0.0,0.0,100,69,0.0,0.0,100,69,1
7,890,12.956508,2.203314,1.561642,6.609941,0.0,3.435911,6,1,830,60,0.463088,0.385906,0.0,85280,85280,638,638,638,638,0.492491,0.492491,100,100,0.540269,0.492491,483,483,1
4,616,14.629367000000002,4.157451,0.108228,8.314900999999999,4.049232,4.26567,4,0,616,0,0.205067,0.205067,0.0,50512,61960,328,406,406,406,0.273422,0.277216,100,82,0.273423,0.277216,388,328,1
15,900,15.370921,4.449656,0.7232310000000001,13.348969,3.427195,4.983792,15,0,900,0,0.910811,0.910811,0.0,90000,90000,1500,1500,1500,1500,0.976355,0.976355,100,100,0.975869,0.976355,1500,1500,1
8,856,43.926544,0.165664,0.168514,0.662656,0.0,0.374969,6,2,736,120,0.159357,0.113826,0.056542,95200,95200,960,960,960,960,0.218677,0.218677,100,100,0.182122,0.218677,960,960,1
14,840,12.92341,3.639568,1.881076,10.918703,0.979344,4.978693,14,0,840,0,1.005926,1.005926,0.0,84000,84000,1400,1400,1400,1400,1.08331,1.08331,100,100,1.08331,1.08331,1400,1400,1
6,360,11.187577,2.373805,1.726978,7.121415,0.0,4.05817,6,0,360,0,0.446924,0.446924,0.0,36000,36000,600,600,600,600,0.5360020000000001,0.5360020000000001,100,100,0.536309,0.5360020000000001,600,600,1
6,360,11.786229,2.569466,1.824433,7.708398,0.0,4.057224,6,0,360,0,0.424224,0.424224,0.0,36000,36000,600,600,600,600,0.5090680000000001,0.5090680000000001,100,100,0.509069,0.5090680000000001,600,600,1
5,770,14.735566,2.644519,1.9030099999999999,7.933555999999999,0.0,4.399282,5,0,770,0,0.27145199999999997,0.27145199999999997,0.0,82520,82520,592,592,592,592,0.39984200000000003,0.39984200000000003,100,100,0.33931500000000003,0.39984200000000003,270,270,1
5,582,14.665479,1.463567,2.069796,4.390701,0.0,4.390701,4,1,522,60,0.272749,0.204562,0.0,52380,61280,450,520,520,520,0.340938,0.354333,100,90,0.340937,0.354333,520,450,1
10,600,13.496654,3.59269,0.746831,10.778069,2.536732,4.139316,10,0,600,0,0.666832,0.666832,0.0,63240,63240,1054,1054,1054,1054,0.780934,0.780934,100,100,0.740924,0.780934,1054,1054,1
6,736,11.907894,2.615581,1.849503,7.846742999999999,0.0,3.929953,5,1,676,60,0.41989,0.335912,0.0,70960,70960,556,556,556,556,0.463774,0.463774,100,100,0.503867,0.463774,432,432,1
15,900,13.956559,3.982519,1.413551,11.947556,1.983558,4.999517,15,0,900,0,1.003113,1.003113,0.0,90000,90000,1500,1500,1500,1500,1.07483,1.07483,100,100,1.07476,1.07483,1500,1500,1
14,840,15.17914,4.38593,0.815138,13.15779,3.2335,4.986718,14,0,840,0,0.856439,0.856439,0.0,73920,81120,1232,1352,1352,1352,0.955332,0.898913,100,85,0.922318,0.898913,1352,1232,1
9,1010,15.918220000000002,3.030777,1.750997,12.123108,0.0,4.143071,7,2,890,120,0.5025689999999999,0.376927,0.249329,99920,99920,882,882,882,882,0.554335,0.554335,100,100,0.56539,0.554335,882,882,1
7,420,12.232529,2.722445,1.925115,8.167334,0.0,4.101532,7,0,420,0,0.490495,0.490495,0.0,41580,42240,693,704,704,704,0.572499,0.575038,100,99,0.572245,0.575038,704,693,1
7,890,13.678511,3.423429,0.27302,10.270287,3.038668,3.643739,6,1,830,60,0.438644,0.365537,0.0,83360,83360,606,606,606,606,0.442807,0.442807,100,100,0.5117520000000001,0.442807,371,371,1
11,660,13.792287,3.682914,0.646228,11.048742,2.76989,4.174131,11,0,660,0,0.725043,0.725043,0.0,66000,66000,1100,1100,1100,1100,0.797554,0.797554,100,100,0.797547,0.797554,1100,1100,1
7,890,12.002772,2.977968,0.08680399999999999,8.933904,2.8558380000000003,3.049751,6,1,830,60,0.499885,0.41657,0.0,41830,80838,329,647,647,647,0.583198,0.575836,100,47,0.583199,0.575836,647,329,1
3,462,39.500626,1.253706,1.253706,2.507413,0.0,2.507413,3,0,462,0,0.050632,0.050632,0.0,27720,46200,180,300,300,300,0.0759267,0.08067739999999997,100,60,0.0759482,0.08067739999999997,300,180,1
8,480,14.411887,3.431571,0.997147,10.294714,2.021798,4.1657470000000005,8,0,480,0,0.48571,0.48571,0.0,48000,48000,800,800,800,800,0.555088,0.555088,100,100,0.5550970000000001,0.555088,800,800,1
15,900,13.958289,3.983021,0.822349,11.949063,2.976519,4.990856,15,0,900,0,1.002988,1.002988,0.0,90000,90000,1500,1500,1500,1500,1.07463,1.07463,100,100,1.07463,1.07463,1500,1500,1
6,360,11.082167,2.338849,1.71345,7.0165479999999985,0.0,4.057095,6,0,360,0,0.451175,0.451175,0.0,3240,50280,54,838,838,838,0.5414100000000001,0.731378,100,9,0.5414100000000001,0.731378,838,54,1
6,360,12.46277,2.794227,1.978868,8.382682,0.0,4.325872,6,0,360,0,0.401195,0.401195,0.0,23400,36000,390,600,600,600,0.481399,0.481998,100,65,0.481434,0.481998,600,390,1
8,480,14.157963,3.37152,0.938914,10.114559,2.043695,4.035778,8,0,480,0,0.494421,0.494421,0.0,45120,50880,752,848,848,848,0.565056,0.597731,100,94,0.565053,0.597731,848,752,1
8,480,14.147479999999998,3.359839,0.952213,10.079516,2.013207,4.0346720000000005,8,0,480,0,0.494788,0.494788,0.0,34560,46320,576,772,772,772,0.565472,0.5680270000000001,100,72,0.565472,0.5680270000000001,772,576,1
